return_id,entity_id,tax_year,submission_date,filing_status,preparation_method,total_revenue,total_expenses,taxable_profit,tax_liability,tax_credits_claimed,final_tax_due,paid_status
TR-1BB3D8F9,GR0000000190,2022,2023-06-21,On-time,Agent-prepared,41211617.8,28407074.24,12804543.56,2400323.43,332017.46,2068305.96,Paid
TR-84AACE56,GR0000000190,2023,2024-06-27,On-time,Agent-prepared,49936061.22,44172822.85,5763238.37,1080369.33,168866.08,911503.25,Unpaid
TR-25A128A7,GR0000000190,2024,2025-06-23,On-time,Agent-prepared,26601365.73,21599995.43,5001370.3,937550.51,136473.66,801076.85,Unpaid
TR-B6D99FA8,GR0000000191,2022,2023-06-21,On-time,Agent-prepared,1040251.0,937650.0,102601.0,26751.57,3407.91,23343.66,Paid
TR-1E393F68,GR0000000191,2023,2024-06-17,On-time,Agent-prepared,794924.0,755177.8,39746.2,10363.19,1323.86,9039.32,Paid
TR-C743095A,GR0000000191,2024,2025-06-25,On-time,Agent-prepared,507493.0,482118.35,25374.65,6616.03,1042.33,5573.71,Paid
TR-C00E2F77,GR0000000192,2022,2023-06-16,On-time,Agent-prepared,541765.0,495228.0,46537.0,10697.32,1803.88,8893.44,Paid
TR-A7BD5C30,GR0000000192,2023,2024-06-10,On-time,Agent-prepared,332141.0,313343.0,18798.0,4321.04,614.83,3706.2,Paid
TR-C3DCDC1B,GR0000000192,2024,2025-06-24,On-time,Agent-prepared,333260.0,306289.0,26971.0,6199.74,926.86,5272.88,Paid
TR-F6A12B31,GR0000000193,2022,2023-06-11,On-time,Agent-prepared,3100262.0,2473805.0,626457.0,165975.66,17503.89,148471.77,Paid
TR-FAFA032C,GR0000000193,2023,2024-08-26,Late,Agent-prepared,2599938.0,2304486.0,295452.0,78278.06,8191.98,70086.09,Paid
TR-EE397B70,GR0000000193,2024,2025-06-21,On-time,Agent-prepared,2086602.0,1752064.0,334538.0,88633.64,8595.02,80038.62,Paid
TR-EBA00461,GR0000000194,2022,2023-06-28,On-time,Agent-prepared,11981563.79,9971198.39,2010365.4,533131.46,55371.56,477759.9,Paid
TR-A3981589,GR0000000194,2023,2024-06-21,On-time,Agent-prepared,15639374.3,11988169.57,3651204.72,968267.81,104973.31,863294.5,Paid
TR-A2E159DF,GR0000000194,2024,2025-06-23,On-time,Agent-prepared,13822314.95,10408940.04,3413374.9,905197.41,93889.72,811307.69,Paid
TR-F10840E5,GR0000000195,2022,2023-06-10,On-time,Agent-prepared,1254100.0,1167629.0,86471.0,23143.23,2353.19,20790.03,Paid
TR-0CD9C55C,GR0000000195,2023,2024-06-10,On-time,Agent-prepared,510775.0,454285.0,56490.0,15119.07,1729.73,13389.34,Paid
TR-1BDCDCD0,GR0000000195,2024,2025-06-14,On-time,Agent-prepared,1009884.0,939535.0,70349.0,18828.31,1733.53,17094.78,Paid
TR-7DD86B35,GR0000000196,2022,2023-08-25,Late,Agent-prepared,3481757.7,3390427.12,91330.58,23010.92,5196.73,17814.19,Unpaid
TR-661F9FBF,GR0000000196,2023,2024-08-21,Extended,Agent-prepared,1933989.04,1914649.15,19339.89,4872.72,1088.96,3783.76,Unpaid
TR-D3533884,GR0000000196,2024,2025-08-17,Extended,Self-prepared,1433087.83,1418756.96,14330.88,3610.69,848.85,2761.85,Unpaid
TR-AFD8D02C,GR0000000197,2022,2023-06-10,On-time,Agent-prepared,604966.0,529848.0,75118.0,18267.96,3018.54,15249.41,Paid
TR-B50CEFF5,GR0000000197,2023,2024-06-13,On-time,Self-prepared,579310.0,508848.0,70462.0,17135.66,2664.1,14471.56,Paid
TR-4EB5BFC0,GR0000000197,2024,2025-06-16,On-time,Agent-prepared,980502.0,843829.0,136673.0,33237.52,5359.31,27878.21,Paid
TR-FC33EAC7,GR0000000198,2022,2023-06-23,On-time,Agent-prepared,22172325.0,20140244.0,2032081.0,376540.27,71312.12,305228.15,Paid
TR-46390AB6,GR0000000198,2023,2024-06-20,On-time,Self-prepared,24627758.0,22393823.0,2233935.0,413943.38,82380.28,331563.1,Paid
TR-8D683AA2,GR0000000198,2024,2025-06-21,On-time,Self-prepared,30335283.0,27384488.0,2950795.0,546776.01,104601.74,442174.27,Paid
TR-228DCBEA,GR0000000199,2022,2023-09-19,Extended,Agent-prepared,1029537.02,998650.91,30886.11,7645.54,636.5,7009.03,Paid
TR-7AA94836,GR0000000199,2023,2024-06-21,On-time,Agent-prepared,425573.78,412806.57,12767.21,3160.39,270.67,2889.72,Paid
TR-44E3515B,GR0000000199,2024,2025-06-28,On-time,Self-prepared,610935.45,592607.38,18328.06,4536.92,403.92,4133.01,Paid
TR-79085CA2,GR0000000200,2022,2023-06-20,On-time,Agent-prepared,94455.67,91622.0,2833.67,633.75,75.09,558.66,Partial
TR-0A43B90D,GR0000000200,2023,2024-06-25,On-time,Agent-prepared,129640.4,125751.18,3889.21,869.82,94.84,774.98,Paid
TR-750D3A3D,GR0000000200,2024,2025-08-27,Late,Self-prepared,106325.27,103135.51,3189.76,713.39,83.76,629.63,Paid
TR-2ECAFC09,GR0000000201,2022,2023-06-12,On-time,Agent-prepared,6168165.0,5435976.0,732189.0,165012.1,14925.98,150086.13,Paid
TR-BCBF2083,GR0000000201,2023,2024-06-18,On-time,Agent-prepared,7562239.0,6234460.0,1327779.0,299239.14,31264.55,267974.58,Paid
TR-F6BA45EA,GR0000000201,2024,2025-06-25,On-time,Agent-prepared,6448497.0,5301527.0,1146970.0,258490.54,23914.41,234576.13,Paid
TR-D6AC8FA0,GR0000000202,2022,2023-06-23,On-time,Agent-prepared,416954.0,343682.0,73272.0,20597.53,1997.33,18600.2,Paid
TR-7483D4F2,GR0000000202,2023,2024-06-20,On-time,Agent-prepared,89475.0,73046.0,16429.0,4618.36,448.24,4170.12,Paid
TR-8BBC5876,GR0000000202,2024,2025-06-19,On-time,Agent-prepared,169116.0,143359.0,25757.0,7240.56,769.95,6470.61,Paid
TR-5F14445C,GR0000000203,2024,2025-06-21,On-time,Agent-prepared,826463.0,731644.0,94819.0,19652.25,2009.9,17642.35,Paid
TR-3409F342,GR0000000204,2022,2023-06-23,On-time,Agent-prepared,4412910.0,3459550.0,953360.0,240010.78,30705.43,209305.35,Paid
TR-1604600B,GR0000000204,2023,2024-06-16,On-time,Agent-prepared,5309151.0,4334881.0,974270.0,245274.93,30218.81,215056.12,Paid
TR-CD3B8FBA,GR0000000204,2024,2025-06-16,On-time,Agent-prepared,5446487.0,4029240.0,1417247.0,356795.5,44958.2,311837.3,Paid
TR-6A0106B7,GR0000000205,2022,2023-06-22,On-time,Agent-prepared,282086.0,267981.7,14104.3,3593.12,358.02,3235.1,Paid
TR-6DCF7FE5,GR0000000205,2023,2024-06-17,On-time,Agent-prepared,232472.0,218264.0,14208.0,3619.54,331.45,3288.09,Paid
TR-4E84DF9F,GR0000000205,2024,2025-06-16,On-time,Agent-prepared,184251.0,172817.0,11434.0,2912.85,283.43,2629.42,Paid
TR-A97FD0CF,GR0000000206,2022,2023-06-20,On-time,Agent-prepared,1927557.0,1667514.0,260043.0,52188.5,9797.32,42391.19,Paid
TR-F4C047CF,GR0000000206,2023,2024-06-18,On-time,Agent-prepared,2115124.0,1854784.0,260340.0,52248.11,8087.54,44160.57,Paid
TR-1A7F7F8C,GR0000000206,2024,2025-06-21,On-time,Agent-prepared,1794899.0,1600801.0,194098.0,38953.88,6654.57,32299.31,Paid
TR-4F34A005,GR0000000207,2022,2023-06-13,On-time,Agent-prepared,6134545.0,4787513.0,1347032.0,350872.38,43573.08,307299.3,Paid
TR-B9CF2CC1,GR0000000207,2023,2024-06-17,On-time,Agent-prepared,5360992.0,4081475.0,1279517.0,333286.2,41796.86,291489.34,Paid
TR-E40655AD,GR0000000207,2024,2025-06-15,On-time,Agent-prepared,5677499.0,4274207.0,1403292.0,365526.88,45096.42,320430.46,Paid
TR-0CD36BEB,GR0000000208,2022,2023-08-12,Late,Agent-prepared,4023986.65,3983746.79,40239.87,9751.13,1553.92,8197.21,Unpaid
TR-7CEA55E1,GR0000000208,2023,2024-09-15,Extended,Self-prepared,6923682.31,6854445.49,69236.82,16777.81,2600.0,14177.81,Unpaid
TR-F309D2AF,GR0000000208,2024,2025-06-29,On-time,Agent-prepared,3641728.67,3605311.38,36417.29,8824.82,1381.97,7442.84,Unpaid
TR-63FDF054,GR0000000209,2022,2023-06-29,On-time,Agent-prepared,1576999.02,1561229.03,15769.99,4172.16,487.62,3684.54,Paid
TR-0F6F9FE6,GR0000000209,2023,2024-06-27,On-time,Self-prepared,522290.67,517067.77,5222.91,1381.79,181.56,1200.23,Unpaid
TR-DD106325,GR0000000209,2024,2025-09-15,Extended,Self-prepared,451218.14,446705.95,4512.18,1193.76,147.93,1045.83,Paid
TR-D599A175,GR0000000210,2022,2023-06-12,On-time,Agent-prepared,29332501.0,19532320.0,9800181.0,2141050.03,282428.22,1858621.81,Paid
TR-1C573199,GR0000000210,2023,2024-06-22,On-time,Agent-prepared,38725473.0,25696475.0,13028998.0,2846451.16,333747.12,2512704.05,Paid
TR-26264540,GR0000000210,2024,2025-06-25,On-time,Agent-prepared,31837293.0,20533920.0,11303373.0,2469453.08,283187.13,2186265.95,Paid
TR-9B5C2E5E,GR0000000211,2022,2023-06-11,On-time,Agent-prepared,648321.0,468251.0,180070.0,47753.07,5139.34,42613.73,Paid
TR-1AFF5620,GR0000000211,2023,2024-06-18,On-time,Agent-prepared,465374.0,369702.0,95672.0,25371.42,2810.75,22560.67,Paid
TR-8B8035DA,GR0000000211,2024,2025-06-19,On-time,Self-prepared,492399.0,340082.0,152317.0,40393.2,5125.49,35267.71,Paid
TR-8093EF57,GR0000000212,2022,2023-09-14,Extended,Agent-prepared,2335344.0,2126831.0,208513.0,52482.94,3705.27,48777.67,Paid
TR-46652206,GR0000000212,2023,2024-06-20,On-time,Self-prepared,1296902.0,1162257.0,134645.0,33890.29,2752.69,31137.59,Paid
TR-DB99722E,GR0000000212,2024,2025-06-25,On-time,Self-prepared,1838609.0,1702122.0,136487.0,34353.92,2944.41,31409.51,Paid
TR-620A1F8C,GR0000000213,2023,2024-06-20,On-time,Self-prepared,51365185.0,46611838.0,4753347.0,927922.87,173810.31,754112.56,Paid
TR-BFBC0A79,GR0000000213,2024,2025-09-20,Extended,Agent-prepared,29701904.0,25799497.0,3902407.0,761806.93,119912.48,641894.45,Paid
TR-F9304AEC,GR0000000214,2022,2023-08-25,Extended,Self-prepared,817294.91,809121.96,8172.95,1972.81,406.02,1566.78,Unpaid
TR-EB501BAA,GR0000000214,2023,2024-07-25,Late,Self-prepared,1887198.9,1868326.91,18871.99,4555.37,910.97,3644.4,Paid
TR-50C9CE04,GR0000000214,2024,2025-06-30,On-time,Agent-prepared,2689537.85,2662642.47,26895.38,6492.08,1283.51,5208.57,Paid
TR-D91092E0,GR0000000215,2022,2023-06-16,On-time,Agent-prepared,945188.0,884559.0,60629.0,12339.44,1722.29,10617.16,Paid
TR-6D018312,GR0000000215,2023,2024-06-25,On-time,Agent-prepared,690863.0,648265.0,42598.0,8669.71,1342.4,7327.3,Partial
TR-61C811E4,GR0000000215,2024,2025-06-10,On-time,Self-prepared,582850.0,547221.0,35629.0,7251.35,1038.74,6212.61,Paid
TR-40E30BA8,GR0000000216,2022,2023-06-12,On-time,Agent-prepared,434356.0,407897.0,26459.0,7638.73,871.84,6766.89,Paid
TR-D568B7D4,GR0000000216,2023,2024-06-13,On-time,Agent-prepared,849356.0,774243.0,75113.0,21685.16,2366.15,19319.0,Paid
TR-BF14F385,GR0000000216,2024,2025-06-20,On-time,Agent-prepared,1087386.0,1013743.0,73643.0,21260.77,2371.76,18889.01,Paid
TR-D28035CB,GR0000000217,2022,2023-07-27,Late,Agent-prepared,92223.0,85404.0,6819.0,2024.06,155.24,1868.82,Paid
TR-E12E26D1,GR0000000217,2023,2024-09-22,Extended,Agent-prepared,124696.0,118402.0,6294.0,1868.22,137.67,1730.55,Paid
TR-3F50ABC0,GR0000000217,2024,2025-06-25,On-time,Agent-prepared,84512.0,76981.0,7531.0,2235.4,154.72,2080.67,Paid
TR-355FDDCB,GR0000000218,2022,2023-06-10,On-time,Agent-prepared,2323183.0,2124149.0,199034.0,48570.07,4031.13,44538.94,Paid
TR-51B16777,GR0000000218,2023,2024-06-19,On-time,Agent-prepared,4592707.0,4220321.0,372386.0,90872.98,6843.94,84029.04,Paid
TR-F34450E8,GR0000000218,2024,2025-06-11,On-time,Agent-prepared,2219727.0,2063570.0,156157.0,38106.83,2727.47,35379.36,Paid
TR-4EE13D48,GR0000000219,2023,2024-06-23,On-time,Agent-prepared,637323.0,598884.0,38439.0,9834.92,1032.11,8802.81,Paid
TR-AD119816,GR0000000219,2024,2025-06-19,On-time,Agent-prepared,795563.0,739649.0,55914.0,14306.04,1480.31,12825.72,Paid
TR-DD3061C5,GR0000000220,2022,2023-06-25,On-time,Agent-prepared,2190978.0,1902795.0,288183.0,80633.74,9214.88,71418.86,Paid
TR-F44CCD2A,GR0000000220,2023,2024-06-25,On-time,Agent-prepared,1485166.0,1327267.0,157899.0,44180.22,5446.51,38733.7,Paid
TR-5CB113FD,GR0000000220,2024,2025-08-13,Late,Agent-prepared,1677666.0,1482312.0,195354.0,54660.14,5908.55,48751.6,Paid
TR-ACA3E0C6,GR0000000221,2022,2023-06-14,On-time,Agent-prepared,11539297.0,9789868.0,1749429.0,384240.12,47559.04,336681.08,Paid
TR-0E456592,GR0000000221,2023,2024-06-11,On-time,Agent-prepared,17321675.0,15110563.0,2211112.0,485642.99,59957.74,425685.26,Paid
TR-B15C371C,GR0000000221,2024,2025-06-11,On-time,Agent-prepared,12920032.0,11424964.0,1495068.0,328372.92,42503.5,285869.42,Paid
TR-431BA61C,GR0000000222,2022,2023-06-13,On-time,Agent-prepared,303121.0,286916.0,16205.0,4574.76,335.9,4238.85,Paid
TR-96A011E6,GR0000000222,2023,2024-07-26,Extended,Agent-prepared,226852.0,214196.0,12656.0,3572.86,236.31,3336.54,Paid
TR-1B8D23F6,GR0000000222,2024,2025-06-14,On-time,Agent-prepared,112152.0,101438.0,10714.0,3024.62,238.54,2786.07,Paid
TR-0E0FF999,GR0000000223,2022,2023-06-21,On-time,Self-prepared,1006487.0,900365.0,106122.0,24043.87,4148.38,19895.49,Paid
TR-28FB191C,GR0000000223,2023,2024-06-11,On-time,Agent-prepared,974334.0,842846.0,131488.0,29791.0,5552.81,24238.19,Paid
TR-C3C40AB5,GR0000000223,2024,2025-06-23,On-time,Agent-prepared,601957.0,539627.0,62330.0,14121.99,2314.47,11807.52,Paid
TR-AF4D4A1E,GR0000000224,2022,2023-09-27,Extended,Self-prepared,862887.5,837000.87,25886.62,5827.15,647.99,5179.16,Paid
TR-37D31EFA,GR0000000224,2023,2024-06-22,On-time,Agent-prepared,1033624.01,1002615.29,31008.72,6980.15,883.93,6096.21,Paid
TR-EF1F0EB5,GR0000000224,2024,2025-06-27,On-time,Agent-prepared,1482985.77,1438496.19,44489.57,10014.72,1232.45,8782.27,Partial
TR-E3B09F13,GR0000000225,2022,2023-08-14,Extended,Agent-prepared,1247782.17,1210348.7,37433.47,10331.77,1397.04,8934.73,Unpaid
TR-67C5F3DE,GR0000000225,2023,2024-07-18,Extended,Agent-prepared,721299.87,699660.88,21639.0,5972.44,713.63,5258.81,Unpaid
TR-DE7EECE3,GR0000000225,2024,2025-06-28,On-time,Agent-prepared,1259387.33,1221605.71,37781.62,10427.86,1376.08,9051.79,Paid
TR-076326CE,GR0000000226,2022,2023-06-19,On-time,Agent-prepared,906333.0,832251.0,74082.0,19166.8,1386.17,17780.63,Paid
TR-BD5C31DA,GR0000000226,2023,2024-06-15,On-time,Agent-prepared,466216.0,437034.0,29182.0,7550.09,488.49,7061.6,Paid
TR-6883CD67,GR0000000226,2024,2025-06-25,On-time,Agent-prepared,1243917.0,1166855.0,77062.0,19937.79,1381.63,18556.17,Paid
TR-9FC6706C,GR0000000227,2022,2023-06-20,On-time,Agent-prepared,96859.0,89844.0,7015.0,1767.25,180.71,1586.54,Paid
TR-8EBA61FE,GR0000000227,2023,2024-06-18,On-time,Agent-prepared,124764.0,115360.0,9404.0,2369.1,227.6,2141.5,Paid
TR-4C6DB700,GR0000000227,2024,2025-06-11,On-time,Agent-prepared,68497.0,64571.0,3926.0,989.06,90.81,898.24,Paid
TR-A4AA844E,GR0000000228,2022,2023-06-14,On-time,Agent-prepared,180180.0,160620.0,19560.0,5742.22,608.75,5133.47,Paid
TR-7A9B3677,GR0000000228,2023,2024-06-21,On-time,Agent-prepared,254128.0,227170.0,26958.0,7914.05,848.58,7065.47,Paid
TR-00783823,GR0000000228,2024,2025-06-18,On-time,Agent-prepared,249893.0,216366.0,33527.0,9842.5,1092.46,8750.04,Paid
TR-82BD1446,GR0000000229,2022,2023-06-11,On-time,Agent-prepared,173718.0,155029.0,18689.0,4902.21,371.92,4530.29,Paid
TR-384B3D0E,GR0000000229,2023,2024-06-25,On-time,Agent-prepared,114346.0,107744.0,6602.0,1731.73,122.6,1609.13,Paid
TR-C719A5C0,GR0000000229,2024,2025-06-25,On-time,Agent-prepared,77694.0,70748.0,6946.0,1821.97,158.61,1663.36,Paid
TR-99D692A5,GR0000000230,2022,2023-06-24,On-time,Agent-prepared,64658437.0,43065219.0,21593218.0,5536493.73,1091531.24,4444962.49,Paid
TR-180B50D5,GR0000000230,2023,2024-06-13,On-time,Self-prepared,37430166.0,27534964.0,9895202.0,2537126.42,479841.49,2057284.93,Paid
TR-11E89B19,GR0000000230,2024,2025-06-12,On-time,Agent-prepared,47602507.0,34028539.0,13573968.0,3480360.77,674399.23,2805961.54,Paid
TR-5CA9B5D0,GR0000000231,2022,2023-06-16,On-time,Agent-prepared,552171.0,504790.0,47381.0,12715.2,1565.67,11149.53,Paid
TR-00BDF0F5,GR0000000231,2023,2024-06-17,On-time,Agent-prepared,1006036.0,911386.0,94650.0,25400.35,3201.41,22198.94,Paid
TR-F51A56E7,GR0000000231,2024,2025-06-24,On-time,Agent-prepared,935701.0,847954.0,87747.0,23547.85,2887.94,20659.92,Paid
TR-EA6B5716,GR0000000232,2022,2023-06-26,On-time,Self-prepared,365807.85,354833.61,10974.24,2441.56,312.0,2129.56,Paid
TR-F2E0E27D,GR0000000232,2023,2024-06-23,On-time,Agent-prepared,778635.8,755276.72,23359.07,5196.96,685.36,4511.6,Paid
TR-E483F5A5,GR0000000232,2024,2025-06-20,On-time,Agent-prepared,698974.0,678004.78,20969.22,4665.26,586.23,4079.03,Paid
TR-89EDD9AD,GR0000000233,2022,2023-06-22,On-time,Agent-prepared,2836080.0,2629650.0,206430.0,56685.3,5256.46,51428.83,Paid
TR-9FF84920,GR0000000233,2023,2024-06-25,On-time,Agent-prepared,1304202.0,1208691.0,95511.0,26227.14,2790.49,23436.65,Paid
TR-CD755C9D,GR0000000233,2024,2025-06-18,On-time,Agent-prepared,902507.0,843564.0,58943.0,16185.64,1597.51,14588.13,Paid
TR-3E0C1D79,GR0000000234,2022,2023-06-18,On-time,Self-prepared,5163993.0,4821274.0,342719.0,84770.95,7313.01,77457.93,Paid
TR-8D083455,GR0000000234,2023,2024-06-20,On-time,Agent-prepared,4986837.0,4695606.0,291231.0,72035.48,7776.82,64258.65,Paid
TR-DD3D8412,GR0000000234,2024,2025-06-21,On-time,Agent-prepared,3948531.0,3751104.45,197426.55,48833.11,4368.18,44464.93,Paid
TR-6F147A32,GR0000000235,2022,2023-06-11,On-time,Agent-prepared,560893.0,451908.0,108985.0,27000.54,2998.64,24001.89,Paid
TR-013EEB21,GR0000000235,2023,2024-06-10,On-time,Agent-prepared,236750.0,180733.0,56017.0,13877.96,1840.87,12037.09,Paid
TR-4A10B000,GR0000000235,2024,2025-06-10,On-time,Agent-prepared,275742.0,222641.0,53101.0,13155.53,1399.91,11755.62,Paid
TR-1C034607,GR0000000236,2022,2023-06-24,On-time,Agent-prepared,5051378.0,4601351.0,450027.0,114243.7,14813.74,99429.96,Paid
TR-8BE3E667,GR0000000236,2023,2024-06-19,On-time,Agent-prepared,3144567.0,2919278.0,225289.0,57191.79,7521.97,49669.82,Paid
TR-6D39B669,GR0000000236,2024,2025-06-20,On-time,Agent-prepared,5790492.0,5244740.0,545752.0,138544.42,18472.97,120071.45,Paid
TR-04239F65,GR0000000237,2022,2023-06-15,On-time,Agent-prepared,56666465.0,39766676.0,16899789.0,4094017.7,903224.33,3190793.37,Paid
TR-A0C0E2F0,GR0000000237,2023,2024-06-24,On-time,Agent-prepared,71723985.0,48116455.0,23607530.0,5718985.35,1253049.48,4465935.87,Paid
TR-511CF348,GR0000000237,2024,2025-06-23,On-time,Self-prepared,67796389.0,46186708.0,21609681.0,5235001.25,1323816.81,3911184.44,Paid
TR-75B7BECB,GR0000000238,2022,2023-06-17,On-time,Agent-prepared,4398554.0,4070141.0,328413.0,86592.38,15011.21,71581.17,Paid
TR-E1493EF8,GR0000000238,2023,2024-06-12,On-time,Agent-prepared,5329411.0,4886872.0,442539.0,116683.88,19166.4,97517.48,Paid
TR-55B06EB6,GR0000000238,2024,2025-06-22,On-time,Agent-prepared,2862075.0,2612677.0,249398.0,65758.56,10541.12,55217.44,Paid
TR-C821DE71,GR0000000239,2022,2023-09-23,Extended,Self-prepared,192868.78,187082.72,5786.06,1327.89,172.14,1155.75,Unpaid
TR-AC37D1F6,GR0000000239,2023,2024-06-21,On-time,Agent-prepared,119771.52,116178.37,3593.15,824.62,98.67,725.95,Paid
TR-EE0D2A76,GR0000000239,2024,2025-09-23,Extended,Agent-prepared,70162.63,68057.76,2104.88,483.06,62.4,420.67,Paid
TR-D97E467B,GR0000000240,2022,2023-06-13,On-time,Agent-prepared,13299857.0,12532720.0,767137.0,206446.9,34125.35,172321.55,Paid
TR-C979D6E0,GR0000000240,2023,2024-06-22,On-time,Agent-prepared,18281819.0,16389966.0,1891853.0,509123.12,85274.18,423848.94,Paid
TR-DF60B60C,GR0000000240,2024,2025-06-17,On-time,Agent-prepared,19359080.0,17579947.0,1779133.0,478788.65,79342.56,399446.1,Paid
TR-CD77BC03,GR0000000241,2022,2023-06-15,On-time,Agent-prepared,262956.0,246444.0,16512.0,4541.67,506.34,4035.32,Paid
TR-8A6F27B4,GR0000000241,2023,2024-06-21,On-time,Agent-prepared,187398.0,178028.1,9369.9,2577.21,244.84,2332.37,Paid
TR-3E818715,GR0000000241,2024,2025-06-12,On-time,Agent-prepared,208982.0,198265.0,10717.0,2947.74,283.2,2664.54,Paid
TR-6769DA9C,GR0000000242,2022,2023-06-25,On-time,Self-prepared,12905404.62,12518242.48,387162.14,82672.9,16026.3,66646.6,Unpaid
TR-B4D01070,GR0000000242,2023,2024-09-25,Extended,Agent-prepared,22253079.06,21585486.68,667592.37,142554.74,27821.95,114732.79,Partial
TR-FFBF0A62,GR0000000242,2024,2025-06-22,On-time,Agent-prepared,12050854.98,11624930.65,425924.32,90950.01,15814.19,75135.82,Paid
TR-05961EBD,GR0000000243,2022,2023-06-21,On-time,Agent-prepared,2632947.0,1883525.0,749422.0,223507.25,13263.55,210243.7,Paid
TR-A3BF6377,GR0000000243,2023,2024-06-23,On-time,Agent-prepared,1458754.0,1037046.0,421708.0,125769.99,8953.34,116816.65,Paid
TR-79BEF1AD,GR0000000243,2024,2025-06-23,On-time,Agent-prepared,3606458.0,2825399.0,781059.0,232942.66,16483.12,216459.53,Paid
TR-02B1E79A,GR0000000244,2022,2023-09-22,Extended,Agent-prepared,5359880.0,3961661.0,1398219.0,413446.48,46480.72,366965.77,Paid
TR-FEB6A776,GR0000000244,2023,2024-06-11,On-time,Self-prepared,4493237.0,2994389.0,1498848.0,443201.98,49891.27,393310.71,Paid
TR-B6CF5B93,GR0000000244,2024,2025-06-10,On-time,Agent-prepared,6613973.0,4860121.0,1753852.0,518605.41,64047.15,454558.26,Paid
TR-0F6793B3,GR0000000245,2022,2023-06-22,On-time,Self-prepared,40881527.54,39655081.72,1226445.83,257634.08,39596.33,218037.75,Paid
TR-C79CB04C,GR0000000245,2023,2024-06-27,On-time,Self-prepared,32457421.09,31483698.46,973722.63,204545.63,29873.73,174671.9,Unpaid
TR-F44B4C8B,GR0000000245,2024,2025-06-24,On-time,Self-prepared,12945763.87,12557390.96,388372.92,81583.79,11900.24,69683.55,Unpaid
TR-74A75FD5,GR0000000246,2022,2023-06-12,On-time,Agent-prepared,2106667.0,1512479.0,594188.0,174789.9,11092.83,163697.07,Paid
TR-380D1D3F,GR0000000246,2023,2024-06-17,On-time,Agent-prepared,1003823.0,663997.0,339826.0,99965.25,6676.79,93288.46,Paid
TR-956EE76F,GR0000000246,2024,2025-06-22,On-time,Agent-prepared,826384.0,599330.0,227054.0,66791.56,4641.51,62150.06,Paid
TR-3315E03C,GR0000000247,2022,2023-06-14,On-time,Agent-prepared,1000536.0,896268.0,104268.0,26761.46,2389.77,24371.69,Paid
TR-FAA5E427,GR0000000247,2023,2024-06-20,On-time,Agent-prepared,904521.0,785355.0,119166.0,30585.19,2819.16,27766.03,Paid
TR-334969CF,GR0000000247,2024,2025-06-17,On-time,Agent-prepared,1113423.0,1013143.0,100280.0,25737.9,2012.69,23725.2,Paid
TR-4024D87C,GR0000000248,2024,2025-06-25,On-time,Agent-prepared,588042.15,570400.89,17641.26,4709.19,826.86,3882.33,Unpaid
TR-8186C580,GR0000000249,2022,2023-06-27,On-time,Agent-prepared,20149754.12,19948256.58,201497.54,41731.92,7834.59,33897.33,Unpaid
TR-AE7DEFDB,GR0000000249,2023,2024-06-26,On-time,Self-prepared,7023365.63,6953131.97,70233.66,14546.01,2738.76,11807.25,Paid
TR-210D6F30,GR0000000249,2024,2025-07-24,Late,Self-prepared,11832118.5,11713797.31,118321.18,24505.36,4262.41,20242.95,Unpaid
TR-CB28DBFF,GR0000000250,2022,2023-06-11,On-time,Self-prepared,5650089.0,5049475.0,600614.0,138744.54,15787.04,122957.5,Paid
TR-1F095028,GR0000000250,2023,2024-06-24,On-time,Agent-prepared,10115299.0,8937427.0,1177872.0,272093.74,28582.28,243511.46,Paid
